"Series";"Time";"Value"
"cpu_usage_total.AAM";"2018-12-04T10:24:47+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:24:48+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:24:50+02:00";0.517
"cpu_usage_total.AAM";"2018-12-04T10:24:51+02:00";0.114
"cpu_usage_total.AAM";"2018-12-04T10:24:52+02:00";0.05
"cpu_usage_total.AAM";"2018-12-04T10:24:54+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:24:55+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:24:57+02:00";0.13
"cpu_usage_total.AAM";"2018-12-04T10:24:59+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:25:00+02:00";0.094
"cpu_usage_total.AAM";"2018-12-04T10:25:01+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:25:02+02:00";0.14
"cpu_usage_total.AAM";"2018-12-04T10:25:03+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:25:05+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:25:06+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:25:07+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:25:08+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:25:10+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:25:11+02:00";0.059
"cpu_usage_total.AAM";"2018-12-04T10:25:12+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:25:14+02:00";0.069
"cpu_usage_total.AAM";"2018-12-04T10:25:15+02:00";0.052
"cpu_usage_total.AAM";"2018-12-04T10:25:16+02:00";0.084
"cpu_usage_total.AAM";"2018-12-04T10:25:18+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:25:19+02:00";0.081
"cpu_usage_total.AAM";"2018-12-04T10:25:20+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:25:22+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:25:23+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:25:25+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:25:27+02:00";0.091
"cpu_usage_total.AAM";"2018-12-04T10:25:28+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:25:30+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:25:32+02:00";0.123
"cpu_usage_total.AAM";"2018-12-04T10:25:34+02:00";0.08
"cpu_usage_total.AAM";"2018-12-04T10:25:36+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:25:37+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:25:38+02:00";0.071
"cpu_usage_total.AAM";"2018-12-04T10:25:39+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:25:40+02:00";0.047
"cpu_usage_total.AAM";"2018-12-04T10:25:41+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:25:43+02:00";0.066
"cpu_usage_total.AAM";"2018-12-04T10:25:44+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:25:45+02:00";0.055
