"Series";"Time";"Value"
"memory_usage.RAP";"2018-11-29T10:44:16+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:18+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:20+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:22+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:24+02:00";611,778,560
"memory_usage.RAP";"2018-11-29T10:44:26+02:00";623,210,496
"memory_usage.RAP";"2018-11-29T10:44:28+02:00";612,491,264
"memory_usage.RAP";"2018-11-29T10:44:30+02:00";626,610,176
"memory_usage.RAP";"2018-11-29T10:44:32+02:00";625,635,328
"memory_usage.RAP";"2018-11-29T10:44:34+02:00";621,981,696
"memory_usage.RAP";"2018-11-29T10:44:36+02:00";621,998,080
"memory_usage.RAP";"2018-11-29T10:44:38+02:00";615,780,352
"memory_usage.RAP";"2018-11-29T10:44:40+02:00";615,784,448
"memory_usage.RAP";"2018-11-29T10:44:42+02:00";615,792,640
"memory_usage.RAP";"2018-11-29T10:44:44+02:00";615,796,736
"memory_usage.RAP";"2018-11-29T10:44:46+02:00";615,784,448
"memory_usage.RAP";"2018-11-29T10:44:48+02:00";615,784,448
"memory_usage.RAP";"2018-11-29T10:44:50+02:00";615,792,640
"memory_usage.RAP";"2018-11-29T10:44:52+02:00";615,792,640
"memory_usage.RAP";"2018-11-29T10:44:54+02:00";615,952,384
"memory_usage.RAP";"2018-11-29T10:44:56+02:00";615,825,408
"memory_usage.RAP";"2018-11-29T10:44:58+02:00";615,010,304
"memory_usage.RAP";"2018-11-29T10:45:00+02:00";650,051,584
"memory_usage.RAP";"2018-11-29T10:45:02+02:00";614,211,584
"memory_usage.RAP";"2018-11-29T10:45:04+02:00";614,215,680
"memory_usage.RAP";"2018-11-29T10:45:06+02:00";622,809,088
"memory_usage.RAP";"2018-11-29T10:45:08+02:00";619,106,304
"memory_usage.RAP";"2018-11-29T10:45:10+02:00";619,106,304
"memory_usage.RAP";"2018-11-29T10:45:12+02:00";619,249,664
"memory_usage.RAP";"2018-11-29T10:45:14+02:00";613,707,776
"memory_usage.RAP";"2018-11-29T10:45:16+02:00";618,811,392
"memory_usage.RAP";"2018-11-29T10:45:18+02:00";614,576,128
"memory_usage.RAP";"2018-11-29T10:45:20+02:00";614,588,416
"memory_usage.RAP";"2018-11-29T10:45:22+02:00";614,588,416
"memory_usage.RAP";"2018-11-29T10:45:24+02:00";614,588,416
"memory_usage.RAP";"2018-11-29T10:45:26+02:00";614,588,416
"memory_usage.RAP";"2018-11-29T10:45:28+02:00";614,576,128
"memory_usage.RAP";"2018-11-29T10:45:30+02:00";614,576,128
"memory_usage.RAP";"2018-11-29T10:45:32+02:00";614,576,128
"memory_usage.RAP";"2018-11-29T10:45:34+02:00";614,584,320
"memory_usage.RAP";"2018-11-29T10:45:36+02:00";636,342,272
"memory_usage.RAP";"2018-11-29T10:45:38+02:00";632,922,112
"memory_usage.RAP";"2018-11-29T10:45:40+02:00";625,184,768
"memory_usage.RAP";"2018-11-29T10:45:42+02:00";638,201,856
"memory_usage.RAP";"2018-11-29T10:45:44+02:00";613,097,472
"memory_usage.RAP";"2018-11-29T10:45:46+02:00";619,528,192
